domain,category,title,url,source,expected_type,tags
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/60400313/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/125601408/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/30322954/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/1956872/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/140530373/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/110897141/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/149344719/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/51467740/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/109679824/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/133387664/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/116523768/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,"Section 66E in The Information Technology Act , 2000",https://indiankanoon.org/doc/112223967/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/185973783/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/149383793/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/90612315/,indiankanoon,html,cybercrime;legal
cybercrime_laws,case_law,Full Document,https://indiankanoon.org/doc/12271389/,indiankanoon,html,cybercrime;legal
